Temp0,Temp1,Temp2,Humi0,Humi1,Humi2,Snow
2.836339734670833,2.836339734670833,2.836339734670833,-2.113109429719254,-1.5432716629791559,-0.9734338962390578,No
-0.4415682374012872,-0.4415682374012872,-0.4415682374012872,-2.113109429719254,-2.184339150561766,-2.113109429719254,No
1.4111623555090416,1.4111623555090416,1.4111623555090416,0.5223902414536996,0.593619962296212,0.593619962296212,No
-0.5840859753174663,-0.5840859753174663,-0.7266037132336455,-0.8309744545540333,-0.7597447337115211,-0.7597447337115211,No
1.981233307173758,1.981233307173758,2.123751045089937,-1.2583527796091067,-0.9022041753965455,-0.5460555711839843,No
1.1261268796766832,1.1261268796766832,1.2686446175928623,0.23747135808365064,0.16624163724113836,0.02378219555611384,No
0.12850271426342932,-0.014015023652749797,-0.014015023652749797,0.16624163724113836,0.37993079976867516,0.593619962296212,No
1.4111623555090416,1.5536800934252206,1.838715569257579,-0.5460555711839843,-0.9734338962390578,-1.5432716629791559,No
-0.15653276156892892,0.12850271426342932,0.12850271426342932,-0.5460555711839843,-0.6172852920264965,-0.33236640865644745,No
2.123751045089937,1.981233307173758,1.838715569257579,-0.18990696697142292,0.23747135808365064,0.6648496831387242,No
2.266268783006116,2.408786520922295,2.5513042588384747,-1.7569608255066926,-1.899420267191717,-2.113109429719254,No
1.6961978313413997,1.5536800934252206,1.4111623555090416,-0.11867724612891067,0.16624163724113836,0.37993079976867516,No
1.838715569257579,1.6961978313413997,1.5536800934252206,0.16624163724113836,0.4511605206111874,0.6648496831387242,No
-0.29905049948510803,-0.5840859753174663,-0.4415682374012872,-0.2611366878139352,0.0950119163986261,0.02378219555611384,No
0.12850271426342932,0.27102045217960846,0.5560559280119667,0.16624163724113836,-0.18990696697142292,-0.47482585034147196,No
0.12850271426342932,0.27102045217960846,0.27102045217960846,-0.33236640865644745,-0.47482585034147196,-0.6172852920264965,No
1.4111623555090416,1.5536800934252206,1.5536800934252206,-1.4008122212941314,-1.2583527796091067,-1.1158933379240823,No
0.12850271426342932,0.12850271426342932,0.12850271426342932,0.4511605206111874,0.5223902414536996,0.5223902414536996,No
-0.8691214511498245,-0.8691214511498245,-0.8691214511498245,1.0209982873512855,1.0209982873512855,1.0209982873512855,No
-0.15653276156892892,-0.014015023652749797,-0.014015023652749797,0.593619962296212,0.593619962296212,0.6648496831387242,No
2.266268783006116,2.266268783006116,2.5513042588384747,-1.04466361708157,-1.2583527796091067,-1.5432716629791559,No
1.4111623555090416,1.4111623555090416,1.4111623555090416,0.6648496831387242,0.6648496831387242,0.593619962296212,No
1.1261268796766832,1.1261268796766832,1.2686446175928623,0.593619962296212,0.5223902414536996,0.4511605206111874,No
-0.014015023652749797,-0.014015023652749797,0.27102045217960846,-1.329582500451619,-1.329582500451619,-1.329582500451619,No
2.123751045089937,2.266268783006116,1.981233307173758,-0.40359612949895973,-0.9022041753965455,-0.33236640865644745,No
1.2686446175928623,1.2686446175928623,1.1261268796766832,-0.6885150128690087,-0.6885150128690087,-0.6885150128690087,No
0.27102045217960846,0.12850271426342932,0.12850271426342932,-0.47482585034147196,-0.33236640865644745,-0.18990696697142292,No
1.5536800934252206,1.5536800934252206,1.4111623555090416,0.16624163724113836,0.16624163724113836,0.23747135808365064,No
1.838715569257579,1.6961978313413997,1.6961978313413997,-0.18990696697142292,-0.47482585034147196,-0.7597447337115211,No
1.4111623555090416,1.4111623555090416,1.2686446175928623,-2.326798592246791,-1.9706499880342294,-1.6145013838216682,No
-0.5840859753174663,-0.5840859753174663,-0.5840859753174663,0.7360794039812364,0.7360794039812364,0.7360794039812364,No
-0.29905049948510803,-0.29905049948510803,-0.15653276156892892,0.37993079976867516,0.23747135808365064,0.0950119163986261,No
0.841091403844325,0.6985736659281458,0.5560559280119667,-1.4720419421366435,-1.329582500451619,-1.1871230587665946,No
0.6985736659281458,0.5560559280119667,0.4135381900957876,-0.33236640865644745,0.0950119163986261,0.5223902414536996,No
0.4135381900957876,0.4135381900957876,0.4135381900957876,0.02378219555611384,-0.11867724612891067,-0.2611366878139352,No
1.2686446175928623,1.2686446175928623,1.1261268796766832,-0.9734338962390578,-0.9022041753965455,-0.8309744545540333,No
1.2686446175928623,1.1261268796766832,1.1261268796766832,0.3087010789261629,0.4511605206111874,0.593619962296212,No
-0.15653276156892892,-0.15653276156892892,-0.15653276156892892,-0.6172852920264965,-0.5460555711839843,-0.47482585034147196,No
-0.4415682374012872,-0.4415682374012872,-0.5840859753174663,0.8073091248237487,0.8073091248237487,0.8073091248237487,No
0.6985736659281458,0.6985736659281458,1.1261268796766832,-0.2611366878139352,-0.7597447337115211,-1.6145013838216682,No
0.5560559280119667,0.5560559280119667,0.4135381900957876,-0.47482585034147196,-0.40359612949895973,-0.40359612949895973,No
-0.5840859753174663,-0.5840859753174663,-0.5840859753174663,0.37993079976867516,0.02378219555611384,-0.33236640865644745,No
1.4111623555090416,1.2686446175928623,1.1261268796766832,-0.047447525286398416,0.7360794039812364,0.7360794039812364,No
-0.8691214511498245,-0.8691214511498245,-0.7266037132336455,-4.107541613309597,-4.17877133415211,-4.17877133415211,No
0.27102045217960846,-0.15653276156892892,-0.15653276156892892,-1.1158933379240823,-0.9734338962390578,-0.8309744545540333,No
-1.296674664898362,-1.296674664898362,-1.296674664898362,-1.1871230587665946,-1.4008122212941314,-1.6145013838216682,No
0.4135381900957876,0.5560559280119667,0.6985736659281458,-0.18990696697142292,-0.40359612949895973,-0.6172852920264965,No
2.6938219967546537,2.5513042588384747,2.5513042588384747,-2.113109429719254,-1.9706499880342294,-1.899420267191717,No
2.5513042588384747,2.5513042588384747,2.408786520922295,-0.9022041753965455,-0.7597447337115211,-0.5460555711839843,No
1.981233307173758,2.123751045089937,2.5513042588384747,-1.9706499880342294,-2.5404877547743276,-2.682947196459352,No
0.12850271426342932,0.12850271426342932,0.12850271426342932,0.7360794039812364,0.7360794039812364,0.8073091248237487,No
0.9836091417605041,0.841091403844325,0.6985736659281458,0.0950119163986261,0.16624163724113836,0.23747135808365064,No
0.12850271426342932,0.27102045217960846,0.4135381900957876,0.16624163724113836,-0.11867724612891067,-0.47482585034147196,No
1.5536800934252206,1.4111623555090416,1.6961978313413997,0.02378219555611384,-0.047447525286398416,-0.7597447337115211,No
1.838715569257579,1.838715569257579,1.5536800934252206,-2.2555688714042783,-1.9706499880342294,-1.1871230587665946,No
1.838715569257579,1.6961978313413997,1.5536800934252206,0.7360794039812364,0.8073091248237487,0.878538845666261,No
0.841091403844325,0.6985736659281458,0.5560559280119667,0.37993079976867516,0.6648496831387242,0.7360794039812364,No
-0.8691214511498245,-0.8691214511498245,-0.8691214511498245,-0.11867724612891067,-0.047447525286398416,0.02378219555611384,No
0.841091403844325,0.6985736659281458,0.6985736659281458,0.7360794039812364,0.6648496831387242,0.37993079976867516,No
1.4111623555090416,1.2686446175928623,1.2686446175928623,0.8073091248237487,0.8073091248237487,0.7360794039812364,No
1.2686446175928623,1.5536800934252206,1.981233307173758,-0.9734338962390578,-1.828190546349205,-2.7541769173018644,No
0.841091403844325,0.6985736659281458,0.5560559280119667,0.8073091248237487,0.7360794039812364,0.7360794039812364,No
-0.5840859753174663,-0.5840859753174663,-0.5840859753174663,0.0950119163986261,0.0950119163986261,0.0950119163986261,No
0.6985736659281458,0.841091403844325,0.9836091417605041,0.4511605206111874,-0.11867724612891067,-0.7597447337115211,No
0.6985736659281458,0.5560559280119667,0.4135381900957876,0.16624163724113836,0.16624163724113836,0.16624163724113836,No
-0.014015023652749797,-0.15653276156892892,-0.15653276156892892,0.5223902414536996,0.5223902414536996,0.4511605206111874,No
-0.15653276156892892,-0.15653276156892892,-0.15653276156892892,-1.899420267191717,-1.6145013838216682,-1.329582500451619,No
-0.4415682374012872,-0.5840859753174663,-0.7266037132336455,-1.1158933379240823,-1.1871230587665946,-1.2583527796091067,No
1.1261268796766832,1.2686446175928623,1.1261268796766832,-4.17877133415211,-4.036311892467085,-3.9650821716245725,No
-0.29905049948510803,-0.29905049948510803,-0.014015023652749797,-0.6885150128690087,-0.8309744545540333,-1.04466361708157,No
-0.014015023652749797,-0.014015023652749797,-0.014015023652749797,-0.9022041753965455,-0.7597447337115211,-0.9022041753965455,No
1.838715569257579,1.6961978313413997,1.5536800934252206,0.4511605206111874,0.4511605206111874,0.4511605206111874,No
1.6961978313413997,1.6961978313413997,1.6961978313413997,0.5223902414536996,0.593619962296212,0.6648496831387242,No
2.123751045089937,2.266268783006116,2.266268783006116,-2.5404877547743276,-2.682947196459352,-2.469258033931815,No
1.1261268796766832,1.4111623555090416,1.4111623555090416,-0.047447525286398416,-0.5460555711839843,-0.9734338962390578,No
-0.15653276156892892,-0.4415682374012872,-0.4415682374012872,0.878538845666261,0.878538845666261,0.878538845666261,No
0.841091403844325,0.841091403844325,1.1261268796766832,-1.828190546349205,-2.184339150561766,-2.184339150561766,No
-1.8667456165630785,-1.7242278786468994,-1.296674664898362,-0.40359612949895973,-0.33236640865644745,-0.47482585034147196,No
-0.8691214511498245,-0.8691214511498245,-0.8691214511498245,-2.113109429719254,-2.113109429719254,-2.326798592246791,No
-2.721852044060153,-2.721852044060153,-2.721852044060153,0.02378219555611384,-0.18990696697142292,-0.40359612949895973,No
1.2686446175928623,1.2686446175928623,1.1261268796766832,0.37993079976867516,0.37993079976867516,0.37993079976867516,No
2.978857472587012,2.836339734670833,2.5513042588384747,-2.8966363589868886,-2.5404877547743276,-1.9706499880342294,No
-1.8667456165630785,-1.8667456165630785,-1.8667456165630785,-0.33236640865644745,-0.33236640865644745,-0.33236640865644745,No
1.5536800934252206,1.5536800934252206,1.5536800934252206,-1.4008122212941314,-0.9734338962390578,-0.5460555711839843,No
-0.7266037132336455,-0.7266037132336455,-0.5840859753174663,0.16624163724113836,0.0950119163986261,0.0950119163986261,No
1.2686446175928623,1.2686446175928623,1.2686446175928623,0.8073091248237487,0.878538845666261,0.8073091248237487,No
0.6985736659281458,0.841091403844325,0.841091403844325,-0.8309744545540333,-0.6172852920264965,-0.47482585034147196,No
-1.1541569269821828,-1.296674664898362,-1.0116391890660037,-0.2611366878139352,-0.33236640865644745,-0.33236640865644745,No
0.6985736659281458,0.5560559280119667,0.5560559280119667,-2.0418797088767415,-2.0418797088767415,-2.113109429719254,No
1.1261268796766832,1.2686446175928623,1.1261268796766832,0.9497685665087732,0.9497685665087732,0.9497685665087732,No
-1.1541569269821828,-1.296674664898362,-1.296674664898362,-0.5460555711839843,-0.6172852920264965,-0.6885150128690087,No
2.123751045089937,1.981233307173758,1.981233307173758,-0.7597447337115211,-0.2611366878139352,-0.047447525286398416,No
-0.7266037132336455,-0.7266037132336455,-0.7266037132336455,0.23747135808365064,0.23747135808365064,0.16624163724113836,No
1.2686446175928623,1.2686446175928623,1.2686446175928623,0.6648496831387242,0.6648496831387242,0.6648496831387242,No
-0.15653276156892892,-0.29905049948510803,-0.29905049948510803,0.9497685665087732,0.9497685665087732,1.0209982873512855,No
0.4135381900957876,0.27102045217960846,0.27102045217960846,-0.40359612949895973,-0.33236640865644745,-0.18990696697142292,No
0.9836091417605041,0.9836091417605041,1.2686446175928623,0.37993079976867516,0.23747135808365064,-0.18990696697142292,No
1.2686446175928623,1.1261268796766832,0.9836091417605041,-1.899420267191717,-1.4008122212941314,-0.9734338962390578,No
1.6961978313413997,1.5536800934252206,1.6961978313413997,-0.6885150128690087,-0.6172852920264965,-0.5460555711839843,No
0.12850271426342932,0.12850271426342932,-0.014015023652749797,0.878538845666261,0.878538845666261,0.8073091248237487,No
-0.5840859753174663,-0.5840859753174663,-0.5840859753174663,0.16624163724113836,0.16624163724113836,0.23747135808365064,No
-1.7242278786468994,-1.7242278786468994,-1.7242278786468994,-1.899420267191717,-1.6857311046641803,-1.5432716629791559,No
1.5536800934252206,1.5536800934252206,1.5536800934252206,0.16624163724113836,0.3087010789261629,0.4511605206111874,No
-0.15653276156892892,-0.15653276156892892,-0.014015023652749797,0.02378219555611384,0.0950119163986261,0.16624163724113836,No
-0.014015023652749797,-0.014015023652749797,-0.014015023652749797,0.9497685665087732,0.9497685665087732,0.9497685665087732,No
2.5513042588384747,2.5513042588384747,2.266268783006116,-2.184339150561766,-1.828190546349205,-1.1158933379240823,No
0.841091403844325,0.841091403844325,0.841091403844325,-1.4008122212941314,-1.329582500451619,-1.2583527796091067,No
1.4111623555090416,1.5536800934252206,1.6961978313413997,-1.828190546349205,-1.9706499880342294,-1.7569608255066926,No
1.981233307173758,1.838715569257579,1.6961978313413997,-0.6172852920264965,-0.11867724612891067,0.23747135808365064,No
1.6961978313413997,1.6961978313413997,1.5536800934252206,-0.18990696697142292,0.02378219555611384,0.3087010789261629,No
0.6985736659281458,0.841091403844325,1.1261268796766832,-0.18990696697142292,-0.33236640865644745,-0.47482585034147196,No
1.2686446175928623,1.2686446175928623,1.5536800934252206,0.5223902414536996,0.5223902414536996,-0.047447525286398416,No
1.1261268796766832,1.1261268796766832,0.9836091417605041,0.02378219555611384,0.0950119163986261,0.0950119163986261,No
1.4111623555090416,1.4111623555090416,1.5536800934252206,-0.047447525286398416,-0.11867724612891067,-0.7597447337115211,No
-0.014015023652749797,-0.014015023652749797,-0.15653276156892892,0.7360794039812364,0.6648496831387242,0.6648496831387242,No
1.981233307173758,2.123751045089937,2.266268783006116,-3.3952444048844748,-3.466474125726987,-3.537703846569499,No
-0.15653276156892892,-0.014015023652749797,-0.15653276156892892,0.37993079976867516,0.37993079976867516,0.3087010789261629,No
1.4111623555090416,1.4111623555090416,1.4111623555090416,0.878538845666261,0.878538845666261,0.878538845666261,No
1.5536800934252206,1.6961978313413997,1.6961978313413997,0.37993079976867516,0.02378219555611384,-0.33236640865644745,No
0.12850271426342932,0.12850271426342932,0.12850271426342932,0.9497685665087732,0.9497685665087732,0.9497685665087732,No
-0.014015023652749797,-0.014015023652749797,-0.014015023652749797,0.7360794039812364,0.7360794039812364,0.7360794039812364,No
-1.7242278786468994,-1.7242278786468994,-1.7242278786468994,-0.40359612949895973,-0.6172852920264965,-0.8309744545540333,No
1.2686446175928623,1.4111623555090416,1.2686446175928623,-1.6145013838216682,-1.5432716629791559,-1.4008122212941314,No
0.6985736659281458,0.5560559280119667,0.841091403844325,-0.047447525286398416,-0.11867724612891067,-0.18990696697142292,No
2.123751045089937,1.981233307173758,2.123751045089937,-1.4720419421366435,-1.1871230587665946,-0.8309744545540333,No
3.121375210503191,2.978857472587012,2.6938219967546537,-0.5460555711839843,-0.5460555711839843,-0.5460555711839843,No
0.841091403844325,0.6985736659281458,0.9836091417605041,0.37993079976867516,0.16624163724113836,-0.11867724612891067,No
1.6961978313413997,1.6961978313413997,1.5536800934252206,0.02378219555611384,0.23747135808365064,0.5223902414536996,No
2.266268783006116,2.408786520922295,2.408786520922295,-1.9706499880342294,-2.113109429719254,-1.899420267191717,No
0.4135381900957876,0.27102045217960846,0.27102045217960846,0.16624163724113836,0.23747135808365064,0.3087010789261629,No
0.4135381900957876,0.6985736659281458,0.9836091417605041,-0.11867724612891067,-0.7597447337115211,-1.4008122212941314,No
0.5560559280119667,0.6985736659281458,0.9836091417605041,-3.0390958006719133,-3.1103255215144254,-3.25278496319945,No
1.2686446175928623,1.1261268796766832,0.9836091417605041,0.5223902414536996,0.23747135808365064,-0.11867724612891067,No
1.838715569257579,1.6961978313413997,1.5536800934252206,0.3087010789261629,0.3087010789261629,0.37993079976867516,No
0.5560559280119667,0.5560559280119667,0.5560559280119667,-0.6172852920264965,-0.5460555711839843,-0.47482585034147196,No
2.123751045089937,2.123751045089937,1.981233307173758,0.5223902414536996,0.4511605206111874,0.37993079976867516,No
1.2686446175928623,1.4111623555090416,1.838715569257579,-0.18990696697142292,-0.6172852920264965,-1.2583527796091067,No
0.27102045217960846,0.27102045217960846,0.4135381900957876,0.593619962296212,0.5223902414536996,0.37993079976867516,No
0.9836091417605041,1.1261268796766832,0.9836091417605041,0.8073091248237487,0.8073091248237487,0.7360794039812364,No
0.4135381900957876,0.4135381900957876,0.27102045217960846,0.593619962296212,0.4511605206111874,0.37993079976867516,No
0.6985736659281458,0.5560559280119667,0.5560559280119667,-0.18990696697142292,-0.2611366878139352,-0.33236640865644745,No
0.4135381900957876,0.27102045217960846,0.27102045217960846,0.0950119163986261,0.16624163724113836,0.3087010789261629,No
1.838715569257579,1.838715569257579,1.838715569257579,-3.537703846569499,-3.537703846569499,-2.967866079829401,No
1.4111623555090416,1.4111623555090416,1.5536800934252206,0.9497685665087732,0.7360794039812364,0.5223902414536996,No
0.9836091417605041,0.9836091417605041,0.9836091417605041,0.3087010789261629,0.37993079976867516,0.4511605206111874,No
-0.4415682374012872,-0.4415682374012872,-0.4415682374012872,-2.326798592246791,-2.469258033931815,-2.469258033931815,No
1.6961978313413997,1.5536800934252206,1.4111623555090416,0.7360794039812364,0.7360794039812364,0.6648496831387242,No
